Unique_ID	Ref_MFE	Edit_MFE	deltaG	EditSite_Changed	SpliceStart_Changed	SpliceEnd_Changed
2199|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
219|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
21|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
2200|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2201|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2202|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2203|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2204|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2205|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2206|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2207|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2208|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2209|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
220|chr10_35321030|35321030|35316409|35320	-89.6	-89.2	0.4	0	NA	NA
2210|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2211|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2212|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2213|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2214|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2215|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2216|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2217|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2218|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2219|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
221|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
2220|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2221|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2222|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2223|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2224|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2225|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2226|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2227|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2228|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2229|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
222|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
2230|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2231|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2232|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2233|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2234|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2235|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2236|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2237|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2238|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2239|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
223|chr10_35321030|35321030|35316409|35320	-89.6	-89.2	0.4	0	NA	NA
2240|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2241|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2242|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2243|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2244|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2245|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2246|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2247|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2248|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2249|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
224|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
2250|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2251|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2252|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2253|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2254|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2255|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2256|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2257|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2258|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2259|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
225|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
2260|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2261|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2262|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2263|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2264|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2265|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2266|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2267|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2268|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2269|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
226|chr10_35321030|35321030|35316409|35320	-89.6	-89.2	0.4	0	NA	NA
2270|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2271|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2272|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2273|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2274|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2275|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2276|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2277|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2278|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2279|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
227|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
2280|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2281|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2282|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2283|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2284|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2285|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2286|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2287|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2288|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2289|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
228|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
2290|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2291|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2292|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2293|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2294|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2295|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2296|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2297|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2298|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2299|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
229|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
22|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
2300|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2301|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2302|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2303|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2304|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2305|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2306|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2307|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2308|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2309|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
230|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
2310|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2311|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2312|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2313|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2314|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2315|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2316|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2317|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2318|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2319|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
231|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
2320|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2321|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2322|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2323|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2324|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2325|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2326|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2327|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2328|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2329|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
232|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
2330|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2331|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2332|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2333|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2334|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2335|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2336|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2337|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2338|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2339|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
233|chr10_35321030|35321030|35316409|35320	-89.6	-89.2	0.4	0	NA	NA
2340|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2341|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2342|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2343|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2344|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2345|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2346|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2347|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2348|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2349|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
234|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
2350|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2351|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2352|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2353|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2354|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2355|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2356|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2357|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2358|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2359|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
235|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
2360|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2361|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2362|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2363|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2364|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2365|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2366|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2367|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2368|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2369|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
236|chr10_35321030|35321030|35316409|35320	-89.6	-89.2	0.4	0	NA	NA
2370|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2371|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2372|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2373|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2374|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2375|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2376|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2377|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2378|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2379|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
237|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
2380|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2381|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2382|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2383|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2384|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2385|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2386|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2387|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2388|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2389|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
238|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
2390|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2391|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2392|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2393|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2394|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2395|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2396|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2397|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2398|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2399|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
239|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
23|chr10_35321030|35321030|35299259|353208	-89.6	-89.2	0.4	0	NA	NA
2400|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2401|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2402|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2403|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2404|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2405|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2406|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2407|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2408|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2409|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
240|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
2410|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2411|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2412|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2413|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2414|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2415|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2416|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2417|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2418|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2419|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
241|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
2420|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2421|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2422|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2423|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2424|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2425|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2426|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2427|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2428|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2429|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
242|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
2430|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2431|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2432|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2433|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2434|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2435|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2436|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2437|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2438|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2439|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
243|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
2440|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2441|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2442|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2443|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2444|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2445|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2446|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2447|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2448|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2449|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
244|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
2450|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2451|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2452|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2453|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2454|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2455|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2456|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2457|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2458|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2459|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
245|chr10_35321030|35321030|35316409|35320	-89.6	-89.2	0.4	0	NA	NA
2460|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2461|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2462|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2463|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2464|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2465|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2466|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2467|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2468|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2469|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
246|chr10_35321030|35321030|35321112|35321	-89.6	-89.2	0.4	0	1	NA
2470|chr13_24937607|24937607|24937739|2494	-107.8	-109.9	-2.1	0	0	NA
2471|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2472|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2473|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2474|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2475|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2476|chr13_24937607|24937607|24934663|2493	-107.8	-109.9	-2.1	0	NA	NA
2477|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
2478|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2479|chr13_24937607|24937607|24925894|2493	-107.8	-109.9	-2.1	0	NA	NA
247|chr10_35321030|35321030|35299259|35320	-89.6	-89.2	0.4	0	NA	NA
2480|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
2481|chr13_24937607|24937607|24937770|2494	-107.8	-109.9	-2.1	0	0	NA
